hyp1,hyp2,obs1,obs2,label,settings,hyp1_paraphrase,original_example_id,id,hyp1_paraphrase_invalid,annotator,annotation_id,created_at,updated_at,lead_time
John hunted and farmed his food for months in the summer in preparation for the winter.,He hunted for deer and they all got away.,John lived in the Alaskan wilderness.,He finally had enough food to survive the winter.,1,,"To have enough food for the winter, John hunted and farmed for months during the summer.",1093,185377,valid,1,11704,2022-10-04T13:24:18.105748Z,2022-10-04T13:24:18.105765Z,1.424
John hunted and farmed his food for months in the summer in preparation for the winter.,He hunted for deer and they all got away.,John lived in the Alaskan wilderness.,He finally had enough food to survive the winter.,1,,John spent months hunting and farming in the summertime to get ready for the winter season.,1093,185376,valid,1,11703,2022-10-04T13:24:16.385914Z,2022-10-04T13:24:16.385942Z,2.471
John hunted and farmed his food for months in the summer in preparation for the winter.,He hunted for deer and they all got away.,John lived in the Alaskan wilderness.,He finally had enough food to survive the winter.,1,,John spent his summers hunting and farming in order to have enough food to last him through the winter months.,1093,185375,valid,1,11702,2022-10-04T13:24:13.576139Z,2022-10-04T13:24:13.576163Z,8.552
Jim tried his best to have the best business presentation.,Jim's put a lot of work into his experiment.,Jim has science fair judging tomorrow.,Jim won first place and will advance to regionals.,2,,Jim gave it his all to ensure his business presentation went well.,2874,185374,valid,1,11701,2022-10-04T13:24:04.743258Z,2022-10-04T13:24:04.743280Z,0.916
Jim tried his best to have the best business presentation.,Jim's put a lot of work into his experiment.,Jim has science fair judging tomorrow.,Jim won first place and will advance to regionals.,2,,Jim put a lot of effort into making his business presentation the best it could be.,2874,185373,valid,1,11700,2022-10-04T13:24:03.533566Z,2022-10-04T13:24:03.533632Z,1.074
Jim tried his best to have the best business presentation.,Jim's put a lot of work into his experiment.,Jim has science fair judging tomorrow.,Jim won first place and will advance to regionals.,2,,Jim worked hard to put together the best possible business presentation.,2874,185372,valid,1,11699,2022-10-04T13:24:02.205916Z,2022-10-04T13:24:02.205934Z,3.593
Jim tried his best to have the best business presentation.,Jim's put a lot of work into his experiment.,Jim has science fair judging tomorrow.,Jim won first place and will advance to regionals.,2,,Jim put forth a great effort to deliver an excellent business presentation.,2874,185371,valid,1,11698,2022-10-04T13:23:58.211298Z,2022-10-04T13:23:58.211320Z,1.106
Jim tried his best to have the best business presentation.,Jim's put a lot of work into his experiment.,Jim has science fair judging tomorrow.,Jim won first place and will advance to regionals.,2,,Jim worked hard to make sure his business presentation was top-notch.,2874,185370,valid,1,11697,2022-10-04T13:23:56.659567Z,2022-10-04T13:23:56.659583Z,0.948
Jim tried his best to have the best business presentation.,Jim's put a lot of work into his experiment.,Jim has science fair judging tomorrow.,Jim won first place and will advance to regionals.,2,,Jim put a lot of effort into making sure his business presentation was the best it could be.,2874,185369,valid,1,11696,2022-10-04T13:23:55.461548Z,2022-10-04T13:23:55.461566Z,1.068
Jim tried his best to have the best business presentation.,Jim's put a lot of work into his experiment.,Jim has science fair judging tomorrow.,Jim won first place and will advance to regionals.,2,,Jim did everything he could to make sure his business presentation was top notch.,2874,185368,valid,1,11695,2022-10-04T13:23:54.094271Z,2022-10-04T13:23:54.094296Z,5.678
Jim tried his best to have the best business presentation.,Jim's put a lot of work into his experiment.,Jim has science fair judging tomorrow.,Jim won first place and will advance to regionals.,2,,Jim gave it his all to make sure his business presentation was the best it could be.,2874,185367,valid,1,11694,2022-10-04T13:23:48.115507Z,2022-10-04T13:23:48.115531Z,4.491
Jim tried his best to have the best business presentation.,Jim's put a lot of work into his experiment.,Jim has science fair judging tomorrow.,Jim won first place and will advance to regionals.,2,,Jim did everything he could to make sure his business presentation was top-notch.,2874,185366,valid,1,11693,2022-10-04T13:23:43.342833Z,2022-10-04T13:23:43.342857Z,9.562
Jen loved her sister very much.,Jen really enjoyed it.,Jen was playing catch with her baby sister.,Jen was so happy to see her sister's smile!,1,,Jen adored and loved her sister deeply.,2799,185365,valid,1,11692,2022-10-04T13:23:33.445877Z,2022-10-04T13:23:33.445900Z,0.718
Jen loved her sister very much.,Jen really enjoyed it.,Jen was playing catch with her baby sister.,Jen was so happy to see her sister's smile!,1,,Jen was very fond of her sister.,2799,185364,valid,1,11691,2022-10-04T13:23:31.868051Z,2022-10-04T13:23:31.868075Z,0.801
Jen loved her sister very much.,Jen really enjoyed it.,Jen was playing catch with her baby sister.,Jen was so happy to see her sister's smile!,1,,Jen's love for her sister was very strong.,2799,185363,valid,1,11690,2022-10-04T13:23:30.763663Z,2022-10-04T13:23:30.763688Z,0.721
Jen loved her sister very much.,Jen really enjoyed it.,Jen was playing catch with her baby sister.,Jen was so happy to see her sister's smile!,1,,Jen had a lot of love for her sister.,2799,185362,valid,1,11689,2022-10-04T13:23:29.705446Z,2022-10-04T13:23:29.705469Z,0.673
Jen loved her sister very much.,Jen really enjoyed it.,Jen was playing catch with her baby sister.,Jen was so happy to see her sister's smile!,1,,Jen adored her sister with all her heart.,2799,185361,valid,1,11688,2022-10-04T13:23:28.678017Z,2022-10-04T13:23:28.678035Z,0.821
Jen loved her sister very much.,Jen really enjoyed it.,Jen was playing catch with her baby sister.,Jen was so happy to see her sister's smile!,1,,Jen had great love for her sister.,2799,185360,valid,1,11687,2022-10-04T13:23:27.605650Z,2022-10-04T13:23:27.605668Z,1.748
Jen loved her sister very much.,Jen really enjoyed it.,Jen was playing catch with her baby sister.,Jen was so happy to see her sister's smile!,1,,Jen had a great deal of love for her sister.,2799,185359,valid,1,11686,2022-10-04T13:23:25.509202Z,2022-10-04T13:23:25.509218Z,1.74
Timmy's mom never knew it was a lie.,Timmy's mom found out.,Timmy told a lie.,Now he is grounded for a week.,2,,Timmy was successful in fooling his mom - she never realized he was lying.,2654,185358,valid,1,11685,2022-10-04T13:23:23.413079Z,2022-10-04T13:23:23.413097Z,5.43
Timmy's mom never knew it was a lie.,Timmy's mom found out.,Timmy told a lie.,Now he is grounded for a week.,2,,Timmy's mom was never aware that he was lying.,2654,185357,valid,1,11684,2022-10-04T13:23:17.575201Z,2022-10-04T13:23:17.575227Z,1.194
Timmy's mom never knew it was a lie.,Timmy's mom found out.,Timmy told a lie.,Now he is grounded for a week.,2,,Timmy's mom was never aware that it was a lie.,2654,185356,valid,1,11683,2022-10-04T13:23:16.082636Z,2022-10-04T13:23:16.082662Z,1.277
Timmy's mom never knew it was a lie.,Timmy's mom found out.,Timmy told a lie.,Now he is grounded for a week.,2,,Timmy's mom was never aware that he had lied to her.,2654,185355,valid,1,11682,2022-10-04T13:23:14.405028Z,2022-10-04T13:23:14.405052Z,1.116
Timmy's mom never knew it was a lie.,Timmy's mom found out.,Timmy told a lie.,Now he is grounded for a week.,2,,"Even though it was a lie, Timmy's mom never found out.",2654,185354,valid,1,11681,2022-10-04T13:23:12.936413Z,2022-10-04T13:23:12.936430Z,4.678
Timmy's mom never knew it was a lie.,Timmy's mom found out.,Timmy told a lie.,Now he is grounded for a week.,2,,Timmy's mom was unaware that it was a lie.,2654,185353,valid,1,11680,2022-10-04T13:23:07.955736Z,2022-10-04T13:23:07.955758Z,2.056
Timmy's mom never knew it was a lie.,Timmy's mom found out.,Timmy told a lie.,Now he is grounded for a week.,2,,Timmy's mom had no idea it was a lie.,2654,185352,valid,1,11679,2022-10-04T13:23:05.619064Z,2022-10-04T13:23:05.619088Z,0.89
Timmy's mom never knew it was a lie.,Timmy's mom found out.,Timmy told a lie.,Now he is grounded for a week.,2,,Timmy's mom never figured out that her son was telling a lie.,2654,185351,valid,1,11678,2022-10-04T13:23:04.335720Z,2022-10-04T13:23:04.335744Z,2.355
Timmy's mom never knew it was a lie.,Timmy's mom found out.,Timmy told a lie.,Now he is grounded for a week.,2,,Timmy's mom was never aware that he was lying to her.,2654,185350,valid,1,11677,2022-10-04T13:23:01.619373Z,2022-10-04T13:23:01.619400Z,3.983
A woman did not like that America was involved in the war.,Vietnam the started losing the war.,America had spent years embroiled in the Vietnam War.,"When she finally joined the protesters, she was glad to be there.",1,,The woman was not happy with America's involvement in the war.,292,185349,valid,1,11676,2022-10-04T13:22:57.294778Z,2022-10-04T13:22:57.294795Z,1.53
A woman did not like that America was involved in the war.,Vietnam the started losing the war.,America had spent years embroiled in the Vietnam War.,"When she finally joined the protesters, she was glad to be there.",1,,The woman was not happy that the United States was involved in the conflict.,292,185348,valid,1,11675,2022-10-04T13:22:55.489846Z,2022-10-04T13:22:55.489868Z,1.062
A woman did not like that America was involved in the war.,Vietnam the started losing the war.,America had spent years embroiled in the Vietnam War.,"When she finally joined the protesters, she was glad to be there.",1,,The woman was against America's participation in the war.,292,185347,valid,1,11674,2022-10-04T13:22:54.056879Z,2022-10-04T13:22:54.056902Z,1.164
A woman did not like that America was involved in the war.,Vietnam the started losing the war.,America had spent years embroiled in the Vietnam War.,"When she finally joined the protesters, she was glad to be there.",1,,The woman was displeased with America's involvement in the war.,292,185346,valid,1,11673,2022-10-04T13:22:52.529434Z,2022-10-04T13:22:52.529482Z,0.903
A woman did not like that America was involved in the war.,Vietnam the started losing the war.,America had spent years embroiled in the Vietnam War.,"When she finally joined the protesters, she was glad to be there.",1,,The woman had no interest in America's involvement in the conflict.,292,185345,invalid,1,11672,2022-10-04T13:22:51.304007Z,2022-10-04T13:22:51.304029Z,4.068
A woman did not like that America was involved in the war.,Vietnam the started losing the war.,America had spent years embroiled in the Vietnam War.,"When she finally joined the protesters, she was glad to be there.",1,,The woman didn't approve of America's involvement in the war.,292,185344,valid,1,11671,2022-10-04T13:22:46.730440Z,2022-10-04T13:22:46.730462Z,0.823
A woman did not like that America was involved in the war.,Vietnam the started losing the war.,America had spent years embroiled in the Vietnam War.,"When she finally joined the protesters, she was glad to be there.",1,,The woman was against America's involvement in the war.,292,185343,valid,1,11670,2022-10-04T13:22:45.436004Z,2022-10-04T13:22:45.436027Z,1.255
A woman did not like that America was involved in the war.,Vietnam the started losing the war.,America had spent years embroiled in the Vietnam War.,"When she finally joined the protesters, she was glad to be there.",1,,The woman was unhappy with America's involvement in the war.,292,185342,valid,1,11669,2022-10-04T13:22:43.829284Z,2022-10-04T13:22:43.829306Z,8.991
I ate a large ice cream cone.,I dropped a large ice cream cone.,I was about to go on space mountain for the first time.,I started to feel sick.,1,,I devoured a gigantic ice cream cone.,2495,185341,valid,1,11668,2022-10-04T13:22:34.533213Z,2022-10-04T13:22:34.533239Z,0.941
I ate a large ice cream cone.,I dropped a large ice cream cone.,I was about to go on space mountain for the first time.,I started to feel sick.,1,,The ice cream cone I ate was huge.,2495,185340,valid,1,11667,2022-10-04T13:22:33.136464Z,2022-10-04T13:22:33.136489Z,2.257
I ate a large ice cream cone.,I dropped a large ice cream cone.,I was about to go on space mountain for the first time.,I started to feel sick.,1,,I ingested a gigantic ice cream cone.,2495,185339,valid,1,11666,2022-10-04T13:22:30.441934Z,2022-10-04T13:22:30.441952Z,1.918
I ate a large ice cream cone.,I dropped a large ice cream cone.,I was about to go on space mountain for the first time.,I started to feel sick.,1,,I had a big ice cream cone.,2495,185338,valid,1,11665,2022-10-04T13:22:28.269998Z,2022-10-04T13:22:28.270024Z,1.308
I ate a large ice cream cone.,I dropped a large ice cream cone.,I was about to go on space mountain for the first time.,I started to feel sick.,1,,I ate a huge ice cream cone.,2495,185337,valid,1,11664,2022-10-04T13:22:26.616792Z,2022-10-04T13:22:26.616813Z,1.367
I ate a large ice cream cone.,I dropped a large ice cream cone.,I was about to go on space mountain for the first time.,I started to feel sick.,1,,The ice cream cone I ate was huge!,2495,185336,valid,1,11663,2022-10-04T13:22:24.958121Z,2022-10-04T13:22:24.958145Z,2.158
I ate a large ice cream cone.,I dropped a large ice cream cone.,I was about to go on space mountain for the first time.,I started to feel sick.,1,,I ate a large ice cream cone.,2495,185335,invalid,1,11662,2022-10-04T13:22:17.345893Z,2022-10-04T13:22:21.288964Z,3.6319999999999997
I ate a large ice cream cone.,I dropped a large ice cream cone.,I was about to go on space mountain for the first time.,I started to feel sick.,1,,The ice cream cone I ate was quite large.,2495,185334,valid,1,11661,2022-10-04T13:22:15.927007Z,2022-10-04T13:22:15.927026Z,4.283
Terry's favorite stadium was closed because of funding.,Terry's favorite stadium opened up to the public.,Terry enjoyed attending games of his favorite teams.,Terry eventually petitioned that the state open up the stadium again.,1,,The stadium Terry loved going to the most was shut down because it didn't have enough money.,2600,185333,valid,1,11660,2022-10-04T13:22:11.289614Z,2022-10-04T13:22:11.289668Z,1.545
Terry's favorite stadium was closed because of funding.,Terry's favorite stadium opened up to the public.,Terry enjoyed attending games of his favorite teams.,Terry eventually petitioned that the state open up the stadium again.,1,,The stadium Terry most enjoyed was shuttered due to a lack of funding.,2600,185332,valid,1,11659,2022-10-04T13:22:09.364124Z,2022-10-04T13:22:09.364143Z,2.388
Terry's favorite stadium was closed because of funding.,Terry's favorite stadium opened up to the public.,Terry enjoyed attending games of his favorite teams.,Terry eventually petitioned that the state open up the stadium again.,1,,The stadium that Terry loved the most was shut down due to a lack of money.,2600,185331,valid,1,11658,2022-10-04T13:22:06.522953Z,2022-10-04T13:22:06.522973Z,1.518
Terry's favorite stadium was closed because of funding.,Terry's favorite stadium opened up to the public.,Terry enjoyed attending games of his favorite teams.,Terry eventually petitioned that the state open up the stadium again.,1,,The stadium Terry enjoyed most was closed down due to a lack of funding.,2600,185330,valid,1,11657,2022-10-04T13:22:04.475532Z,2022-10-04T13:22:04.475559Z,1.044
Terry's favorite stadium was closed because of funding.,Terry's favorite stadium opened up to the public.,Terry enjoyed attending games of his favorite teams.,Terry eventually petitioned that the state open up the stadium again.,1,,The stadium Terry enjoyed most was closed because it didn't have enough money.,2600,185329,valid,1,11656,2022-10-04T13:22:03.093722Z,2022-10-04T13:22:03.093742Z,1.2
Terry's favorite stadium was closed because of funding.,Terry's favorite stadium opened up to the public.,Terry enjoyed attending games of his favorite teams.,Terry eventually petitioned that the state open up the stadium again.,1,,The stadium Terry enjoyed most was closed down because it didn't have enough funding.,2600,185328,valid,1,11655,2022-10-04T13:22:01.635546Z,2022-10-04T13:22:01.635564Z,1.846
Terry's favorite stadium was closed because of funding.,Terry's favorite stadium opened up to the public.,Terry enjoyed attending games of his favorite teams.,Terry eventually petitioned that the state open up the stadium again.,1,,The stadium Terry enjoyed most was closed due to a lack of funding.,2600,185327,valid,1,11654,2022-10-04T13:21:56.466503Z,2022-10-04T13:21:56.466526Z,1.321
Terry's favorite stadium was closed because of funding.,Terry's favorite stadium opened up to the public.,Terry enjoyed attending games of his favorite teams.,Terry eventually petitioned that the state open up the stadium again.,1,,The stadium Terry enjoyed most was shut down due to inadequate funding.,2600,185326,valid,1,11653,2022-10-04T13:21:54.877612Z,2022-10-04T13:21:54.877633Z,4.914
My friend and I went to buy a broken one.,We drove to the electronics store to look at TVs.,My high definition television died.,We decided to purchase a 52 inch high definition Vizio TV.,2,,My friend and I decided to buy a broken one.,700,185325,valid,1,11652,2022-10-04T13:21:49.631811Z,2022-10-04T13:21:49.631836Z,5.105
My friend and I went to buy a broken one.,We drove to the electronics store to look at TVs.,My high definition television died.,We decided to purchase a 52 inch high definition Vizio TV.,2,,I and my friend went out to purchase a broken one.,700,185324,invalid,1,11651,2022-10-04T13:21:44.206010Z,2022-10-04T13:21:44.206036Z,2.174
My friend and I went to buy a broken one.,We drove to the electronics store to look at TVs.,My high definition television died.,We decided to purchase a 52 inch high definition Vizio TV.,2,,My friend and I went to purchase a broken one.,700,185323,valid,1,11650,2022-10-04T13:21:41.715667Z,2022-10-04T13:21:41.715689Z,2.22
My friend and I went to buy a broken one.,We drove to the electronics store to look at TVs.,My high definition television died.,We decided to purchase a 52 inch high definition Vizio TV.,2,,My friend and I decided to purchase a broken one.,700,185322,valid,1,11649,2022-10-04T13:21:39.172407Z,2022-10-04T13:21:39.172432Z,4.776
My friend and I went to buy a broken one.,We drove to the electronics store to look at TVs.,My high definition television died.,We decided to purchase a 52 inch high definition Vizio TV.,2,,"We went to buy a broken one, my friend and I.",700,185321,valid,1,11648,2022-10-04T13:21:33.964096Z,2022-10-04T13:21:33.964116Z,1.491
My friend and I went to buy a broken one.,We drove to the electronics store to look at TVs.,My high definition television died.,We decided to purchase a 52 inch high definition Vizio TV.,2,,My friend and I bought a broken one.,700,185320,invalid,1,11647,2022-10-04T13:21:32.042921Z,2022-10-04T13:21:32.042947Z,2.142
My friend and I went to buy a broken one.,We drove to the electronics store to look at TVs.,My high definition television died.,We decided to purchase a 52 inch high definition Vizio TV.,2,,My friend and I went to buy a broken one.,700,185319,invalid,1,11646,2022-10-04T13:21:29.554856Z,2022-10-04T13:21:29.554883Z,10.044
Louie realized he needed some food for cheap.,Louie lost his wallet and was hungry.,Louie walked to the subway.,Louie started begging for money so he could buy a hot dog.,2,,He realized that he needed to find some food that was affordable.,2187,185318,valid,1,11645,2022-10-04T13:21:19.019079Z,2022-10-04T13:21:19.019097Z,1.148
Louie realized he needed some food for cheap.,Louie lost his wallet and was hungry.,Louie walked to the subway.,Louie started begging for money so he could buy a hot dog.,2,,Louie came to the realization that he needed to find some cheap food options.,2187,185317,valid,1,11644,2022-10-04T13:21:17.586639Z,2022-10-04T13:21:17.586662Z,1.054
Louie realized he needed some food for cheap.,Louie lost his wallet and was hungry.,Louie walked to the subway.,Louie started begging for money so he could buy a hot dog.,2,,He came to the realization that he needed to find some cheap food options.,2187,185316,valid,1,11643,2022-10-04T13:21:16.091359Z,2022-10-04T13:21:16.091382Z,1.418
Louie realized he needed some food for cheap.,Louie lost his wallet and was hungry.,Louie walked to the subway.,Louie started begging for money so he could buy a hot dog.,2,,Louie realized he would need to find some food that was affordable.,2187,185315,valid,1,11642,2022-10-04T13:21:14.238097Z,2022-10-04T13:21:14.238115Z,5.852
Louie realized he needed some food for cheap.,Louie lost his wallet and was hungry.,Louie walked to the subway.,Louie started begging for money so he could buy a hot dog.,2,,Cheap food was something Louie realized he needed at that moment.,2187,185314,valid,1,11641,2022-10-04T13:21:07.885748Z,2022-10-04T13:21:07.885765Z,1.004
Louie realized he needed some food for cheap.,Louie lost his wallet and was hungry.,Louie walked to the subway.,Louie started begging for money so he could buy a hot dog.,2,,He realized that he needed to find some cheap food.,2187,185313,valid,1,11640,2022-10-04T13:21:06.615530Z,2022-10-04T13:21:06.615547Z,0.932
Louie realized he needed some food for cheap.,Louie lost his wallet and was hungry.,Louie walked to the subway.,Louie started begging for money so he could buy a hot dog.,2,,Cheap food was something Louie realized he needed.,2187,185312,valid,1,11639,2022-10-04T13:21:05.393717Z,2022-10-04T13:21:05.393742Z,8.432
She decided to buy some self tanner at the drug store.,Maxine researched a treatment.,Maxine wants to have slightly darker skin.,Maxine is so happy that she no longer looks so pale.,1,,"At the drug store, she made the decision to purchase some self tanner for herself.",2986,185311,valid,1,11638,2022-10-04T13:20:56.611921Z,2022-10-04T13:20:56.611940Z,2.625
She decided to buy some self tanner at the drug store.,Maxine researched a treatment.,Maxine wants to have slightly darker skin.,Maxine is so happy that she no longer looks so pale.,1,,"At the drug store, she decided to buy some self tanner for herself.",2986,185310,valid,1,11637,2022-10-04T13:20:53.623460Z,2022-10-04T13:20:53.623483Z,1.08
She decided to buy some self tanner at the drug store.,Maxine researched a treatment.,Maxine wants to have slightly darker skin.,Maxine is so happy that she no longer looks so pale.,1,,"At the drug store, Mandy decided to buy some self tanner.",2986,185309,valid,1,11636,2022-10-04T13:20:52.139005Z,2022-10-04T13:20:52.139024Z,0.914
She decided to buy some self tanner at the drug store.,Maxine researched a treatment.,Maxine wants to have slightly darker skin.,Maxine is so happy that she no longer looks so pale.,1,,"At the drug store, she made a decision to purchase some self tanner for herself.",2986,185308,valid,1,11635,2022-10-04T13:20:50.928772Z,2022-10-04T13:20:50.928796Z,1.208
She decided to buy some self tanner at the drug store.,Maxine researched a treatment.,Maxine wants to have slightly darker skin.,Maxine is so happy that she no longer looks so pale.,1,,"At the drug store, she made the decision to buy some self tanner.",2986,185307,valid,1,11634,2022-10-04T13:20:49.356639Z,2022-10-04T13:20:49.356662Z,1.105
She decided to buy some self tanner at the drug store.,Maxine researched a treatment.,Maxine wants to have slightly darker skin.,Maxine is so happy that she no longer looks so pale.,1,,She decided to buy self tanner at the drug store.,2986,185306,valid,1,11633,2022-10-04T13:20:47.915296Z,2022-10-04T13:20:47.915319Z,3.439
A drop of water hit his newspaper.,Sam felt a paper hit his forehead.,Sam walked through the hallway to his office while reading a paper.,Sam looked up and saw a leak in the ceiling.,1,,A droplet of water fell onto his newspaper.,1002,185305,valid,1,11632,2022-10-04T13:20:44.079593Z,2022-10-04T13:20:44.079616Z,1.285
A drop of water hit his newspaper.,Sam felt a paper hit his forehead.,Sam walked through the hallway to his office while reading a paper.,Sam looked up and saw a leak in the ceiling.,1,,One droplet of water landed on his newspaper.,1002,185304,valid,1,11631,2022-10-04T13:20:42.506329Z,2022-10-04T13:20:42.506355Z,2.441
A drop of water hit his newspaper.,Sam felt a paper hit his forehead.,Sam walked through the hallway to his office while reading a paper.,Sam looked up and saw a leak in the ceiling.,1,,He was reading his newspaper when a drop of water landed on it.,1002,185303,valid,1,11630,2022-10-04T13:20:39.581709Z,2022-10-04T13:20:39.581751Z,1.536
A drop of water hit his newspaper.,Sam felt a paper hit his forehead.,Sam walked through the hallway to his office while reading a paper.,Sam looked up and saw a leak in the ceiling.,1,,A drop of water landed on his newspaper.,1002,185302,valid,1,11629,2022-10-04T13:20:37.754685Z,2022-10-04T13:20:37.754705Z,1.003
A drop of water hit his newspaper.,Sam felt a paper hit his forehead.,Sam walked through the hallway to his office while reading a paper.,Sam looked up and saw a leak in the ceiling.,1,,A single drop of water landed on his newspaper.,1002,185301,valid,1,11628,2022-10-04T13:20:36.181683Z,2022-10-04T13:20:36.181707Z,4.149
The maker did not work underwater.,The item arrived non-functional.,Ross bought a refurbished coffee maker online.,Ross got a full refund and didn't have to ship out the broken unit.,2,,The machine was not waterproof and could not be used underwater.,669,185300,valid,1,11627,2022-10-04T13:20:31.656020Z,2022-10-04T13:20:31.656044Z,7.978
The maker did not work underwater.,The item arrived non-functional.,Ross bought a refurbished coffee maker online.,Ross got a full refund and didn't have to ship out the broken unit.,2,,The device was not designed to work while submerged in water.,669,185299,invalid,1,11626,2022-10-04T13:20:23.275910Z,2022-10-04T13:20:23.275928Z,1.199
The maker did not work underwater.,The item arrived non-functional.,Ross bought a refurbished coffee maker online.,Ross got a full refund and didn't have to ship out the broken unit.,2,,The machine wasn't designed to work underwater.,669,185298,invalid,1,11625,2022-10-04T13:20:21.601750Z,2022-10-04T13:20:21.601775Z,1.231
The maker did not work underwater.,The item arrived non-functional.,Ross bought a refurbished coffee maker online.,Ross got a full refund and didn't have to ship out the broken unit.,2,,The device did not function properly when used underwater.,669,185297,valid,1,11624,2022-10-04T13:20:19.915837Z,2022-10-04T13:20:19.915854Z,2.924
The maker did not work underwater.,The item arrived non-functional.,Ross bought a refurbished coffee maker online.,Ross got a full refund and didn't have to ship out the broken unit.,2,,This particular model does not work well when submerged in water.,669,185296,invalid,1,11623,2022-10-04T13:20:16.460192Z,2022-10-04T13:20:16.460216Z,2.968
The maker did not work underwater.,The item arrived non-functional.,Ross bought a refurbished coffee maker online.,Ross got a full refund and didn't have to ship out the broken unit.,2,,The device cannot be used while submerged in water.,669,185295,invalid,1,11622,2022-10-04T13:20:13.196983Z,2022-10-04T13:20:13.197006Z,1.357
The maker did not work underwater.,The item arrived non-functional.,Ross bought a refurbished coffee maker online.,Ross got a full refund and didn't have to ship out the broken unit.,2,,The product was not designed for use in water.,669,185294,invalid,1,11621,2022-10-04T13:20:11.531695Z,2022-10-04T13:20:11.531719Z,2.112
The maker did not work underwater.,The item arrived non-functional.,Ross bought a refurbished coffee maker online.,Ross got a full refund and didn't have to ship out the broken unit.,2,,The device was not designed to work underwater.,669,185293,invalid,1,11620,2022-10-04T13:20:08.919357Z,2022-10-04T13:20:08.919381Z,1.418
The maker did not work underwater.,The item arrived non-functional.,Ross bought a refurbished coffee maker online.,Ross got a full refund and didn't have to ship out the broken unit.,2,,This device is not meant to be used underwater.,669,185292,invalid,1,11619,2022-10-04T13:20:07.131076Z,2022-10-04T13:20:07.131095Z,4.775
The maker did not work underwater.,The item arrived non-functional.,Ross bought a refurbished coffee maker online.,Ross got a full refund and didn't have to ship out the broken unit.,2,,The device wasn't designed for use underwater.,669,185291,valid,1,11618,2022-10-04T13:20:01.897478Z,2022-10-04T13:20:01.897501Z,5.285
Jake made a crazy joke.,Jake tried a trick he had observed and failed.,Jake was riding his skateboard outside.,"Luckily, Jake was uninjured from his attempt.",2,,Jake's joke was hysterical!,1893,185290,valid,1,11617,2022-10-04T13:19:56.296259Z,2022-10-04T13:19:56.296276Z,0.944
Jake made a crazy joke.,Jake tried a trick he had observed and failed.,Jake was riding his skateboard outside.,"Luckily, Jake was uninjured from his attempt.",2,,Jake made a joke that was totally out there.,1893,185289,valid,1,11616,2022-10-04T13:19:54.972123Z,2022-10-04T13:19:54.972149Z,1.757
Jake made a crazy joke.,Jake tried a trick he had observed and failed.,Jake was riding his skateboard outside.,"Luckily, Jake was uninjured from his attempt.",2,,He told a really silly joke.,1893,185288,valid,1,11615,2022-10-04T13:19:52.877835Z,2022-10-04T13:19:52.877852Z,0.966
Jake made a crazy joke.,Jake tried a trick he had observed and failed.,Jake was riding his skateboard outside.,"Luckily, Jake was uninjured from his attempt.",2,,Jake made a joke that was really out there.,1893,185287,valid,1,11614,2022-10-04T13:19:51.599566Z,2022-10-04T13:19:51.599588Z,1.51
Jake made a crazy joke.,Jake tried a trick he had observed and failed.,Jake was riding his skateboard outside.,"Luckily, Jake was uninjured from his attempt.",2,,Jake told a ridiculous joke.,1893,185286,valid,1,11613,2022-10-04T13:19:49.781813Z,2022-10-04T13:19:49.781836Z,0.807
Jake made a crazy joke.,Jake tried a trick he had observed and failed.,Jake was riding his skateboard outside.,"Luckily, Jake was uninjured from his attempt.",2,,Jake made a joke that was really crazy.,1893,185285,valid,1,11612,2022-10-04T13:19:48.710953Z,2022-10-04T13:19:48.710970Z,0.883
Jake made a crazy joke.,Jake tried a trick he had observed and failed.,Jake was riding his skateboard outside.,"Luckily, Jake was uninjured from his attempt.",2,,Jake told a really absurd joke.,1893,185284,valid,1,11611,2022-10-04T13:19:47.424204Z,2022-10-04T13:19:47.424224Z,0.761
Jake made a crazy joke.,Jake tried a trick he had observed and failed.,Jake was riding his skateboard outside.,"Luckily, Jake was uninjured from his attempt.",2,,Jake told a really funny joke.,1893,185283,valid,1,11610,2022-10-04T13:19:46.391328Z,2022-10-04T13:19:46.391347Z,1.047
Jake made a crazy joke.,Jake tried a trick he had observed and failed.,Jake was riding his skateboard outside.,"Luckily, Jake was uninjured from his attempt.",2,,Jake said something really funny.,1893,185282,valid,1,11609,2022-10-04T13:19:44.913763Z,2022-10-04T13:19:44.913780Z,1.002
Jake made a crazy joke.,Jake tried a trick he had observed and failed.,Jake was riding his skateboard outside.,"Luckily, Jake was uninjured from his attempt.",2,,Jake cracked a really funny joke.,1893,185281,valid,1,11608,2022-10-04T13:19:43.628176Z,2022-10-04T13:19:43.628195Z,9.992
While hiking one day Veronika discovered a tree house that was comfortable inside.,Veronica built a sanbox to play in.,Veronika liked hiking in the woods.,Veronika decides to visit the tree house more often.,1,,"While hiking one day, Veronika found a tree house that was cozy on the inside.",1554,185280,valid,1,11607,2022-10-04T13:19:32.876097Z,2022-10-04T13:19:32.876120Z,4.216
While hiking one day Veronika discovered a tree house that was comfortable inside.,Veronica built a sanbox to play in.,Veronika liked hiking in the woods.,Veronika decides to visit the tree house more often.,1,,Veronika came across a cozy tree house while out on a hike one day.,1554,185279,valid,1,11606,2022-10-04T13:19:28.293418Z,2022-10-04T13:19:28.293436Z,2.349
