hyp1,hyp2,obs1,obs2,label,settings,hyp1_paraphrase,original_example_id,id,hyp1_paraphrase_invalid,annotator,annotation_id,created_at,updated_at,lead_time
The cat figured out a way to stay in the carrier and sleep.,The cat always got out of it.,Larry bought a new cat carrier.,Larry was frustrated but impressed.,2,"{'lexical': 0.45, 'syntactic': 0.2, 'semantic': 1.0}",The cat found out how to stay in the state of consciousness and sleep.,419,173855,invalid,1,3555,2022-09-30T04:26:21.406743Z,2022-09-30T04:26:21.406758Z,1.652
The cat figured out a way to stay in the carrier and sleep.,The cat always got out of it.,Larry bought a new cat carrier.,Larry was frustrated but impressed.,2,"{'lexical': 0.45, 'syntactic': 0.2, 'semantic': 0.85}",The cat found out how to stay indoors and sleep.,419,173854,invalid,1,3554,2022-09-30T04:26:19.423290Z,2022-09-30T04:26:19.423306Z,13.368
I drank too much caffeine.,I didn't drink any caffeine.,"Throughout my day in school, I was completely tired.",I decided to watch movies all night.,1,"{'lexical': 0.55, 'syntactic': 0.45, 'semantic': 1.0}",Stopped drinking too many caffeine.,3016,173853,invalid,1,3553,2022-09-30T04:26:05.754326Z,2022-09-30T04:26:05.754342Z,0.73
I drank too much caffeine.,I didn't drink any caffeine.,"Throughout my day in school, I was completely tired.",I decided to watch movies all night.,1,"{'lexical': 0.55, 'syntactic': 0.2, 'semantic': 1.0}",I'm smoking too many Coffee.,3016,173852,invalid,1,3552,2022-09-30T04:26:04.724668Z,2022-09-30T04:26:04.724684Z,1.229
I drank too much caffeine.,I didn't drink any caffeine.,"Throughout my day in school, I was completely tired.",I decided to watch movies all night.,1,"{'lexical': 0.5, 'syntactic': 0.4, 'semantic': 0.9}",Stopped drinking too much caffeine.,3016,173851,invalid,1,3551,2022-09-30T04:26:03.129576Z,2022-09-30T04:26:03.129591Z,0.712
I drank too much caffeine.,I didn't drink any caffeine.,"Throughout my day in school, I was completely tired.",I decided to watch movies all night.,1,"{'lexical': 0.55, 'syntactic': 0.4, 'semantic': 0.85}",Stopped drinking too much coffee.,3016,173850,invalid,1,3550,2022-09-30T04:26:02.143344Z,2022-09-30T04:26:02.143358Z,1.9
I drank too much caffeine.,I didn't drink any caffeine.,"Throughout my day in school, I was completely tired.",I decided to watch movies all night.,1,"{'lexical': 0.55, 'syntactic': 0.45, 'semantic': 0.85}",Stopped drinking too much of the caffea.,3016,173849,invalid,1,3549,2022-09-30T04:25:59.938771Z,2022-09-30T04:25:59.938786Z,1.156
I drank too much caffeine.,I didn't drink any caffeine.,"Throughout my day in school, I was completely tired.",I decided to watch movies all night.,1,"{'lexical': 0.5, 'syntactic': 0.35, 'semantic': 1.0}",I'm wasting too many caffeine.,3016,173848,invalid,1,3548,2022-09-30T04:25:58.486603Z,2022-09-30T04:25:58.486618Z,0.829
I drank too much caffeine.,I didn't drink any caffeine.,"Throughout my day in school, I was completely tired.",I decided to watch movies all night.,1,"{'lexical': 0.5, 'syntactic': 0.3, 'semantic': 1.0}",I'm wasting too much Coffee.,3016,173847,invalid,1,3547,2022-09-30T04:25:57.354038Z,2022-09-30T04:25:57.354055Z,1.118
I drank too much caffeine.,I didn't drink any caffeine.,"Throughout my day in school, I was completely tired.",I decided to watch movies all night.,1,"{'lexical': 0.55, 'syntactic': 0.3, 'semantic': 1.0}",I'm smoking too much Coffee.,3016,173846,invalid,1,3546,2022-09-30T04:25:55.933952Z,2022-09-30T04:25:55.933966Z,0.94
I drank too much caffeine.,I didn't drink any caffeine.,"Throughout my day in school, I was completely tired.",I decided to watch movies all night.,1,"{'lexical': 0.55, 'syntactic': 0.45, 'semantic': 0.9}",Stopped drinking too many coffees.,3016,173845,invalid,1,3545,2022-09-30T04:25:54.688965Z,2022-09-30T04:25:54.688982Z,1.591
I drank too much caffeine.,I didn't drink any caffeine.,"Throughout my day in school, I was completely tired.",I decided to watch movies all night.,1,"{'lexical': 0.45, 'syntactic': 0.4, 'semantic': 0.9}","Oh, I'm drinking too many caffeine.",3016,173844,invalid,1,3544,2022-09-30T04:25:52.775420Z,2022-09-30T04:25:52.775446Z,1.806
I drank too much caffeine.,I didn't drink any caffeine.,"Throughout my day in school, I was completely tired.",I decided to watch movies all night.,1,"{'lexical': 0.55, 'syntactic': 0.55, 'semantic': 1.0}",Too much caffeine.,3016,173843,invalid,1,3543,2022-09-30T04:25:50.688851Z,2022-09-30T04:25:50.688866Z,1.03
I drank too much caffeine.,I didn't drink any caffeine.,"Throughout my day in school, I was completely tired.",I decided to watch movies all night.,1,"{'lexical': 0.55, 'syntactic': 0.55, 'semantic': 0.8}",Too much of a coffee.,3016,173842,invalid,1,3542,2022-09-30T04:25:49.376021Z,2022-09-30T04:25:49.376035Z,1.255
I drank too much caffeine.,I didn't drink any caffeine.,"Throughout my day in school, I was completely tired.",I decided to watch movies all night.,1,"{'lexical': 0.45, 'syntactic': 0.45, 'semantic': 1.0}",Took too many caffeine.,3016,173841,invalid,1,3541,2022-09-30T04:25:47.824156Z,2022-09-30T04:25:47.824170Z,1.029
I drank too much caffeine.,I didn't drink any caffeine.,"Throughout my day in school, I was completely tired.",I decided to watch movies all night.,1,"{'lexical': 0.45, 'syntactic': 0.4, 'semantic': 0.7}","Oh, I've been drinking too many coffees.",3016,173840,valid,1,3540,2022-09-30T04:25:46.391326Z,2022-09-30T04:25:46.391341Z,1.803
I drank too much caffeine.,I didn't drink any caffeine.,"Throughout my day in school, I was completely tired.",I decided to watch movies all night.,1,"{'lexical': 0.5, 'syntactic': 0.35, 'semantic': 0.85}",I've been drinking too many Coffee.,3016,173839,valid,1,3539,2022-09-30T04:25:44.276663Z,2022-09-30T04:25:44.276677Z,0.967
I drank too much caffeine.,I didn't drink any caffeine.,"Throughout my day in school, I was completely tired.",I decided to watch movies all night.,1,"{'lexical': 0.5, 'syntactic': 0.5, 'semantic': 0.9}",Too much caffeine I've been drinking.,3016,173838,valid,1,3538,2022-09-30T04:25:42.989174Z,2022-09-30T04:25:42.989191Z,1.277
I drank too much caffeine.,I didn't drink any caffeine.,"Throughout my day in school, I was completely tired.",I decided to watch movies all night.,1,"{'lexical': 0.45, 'syntactic': 0.4, 'semantic': 1.0}","Oh, I'm wasting too much caffeine.",3016,173837,invalid,1,3537,2022-09-30T04:25:41.396423Z,2022-09-30T04:25:41.396439Z,3.054
I drank too much caffeine.,I didn't drink any caffeine.,"Throughout my day in school, I was completely tired.",I decided to watch movies all night.,1,"{'lexical': 0.55, 'syntactic': 0.35, 'semantic': 0.85}",I've been drinking too many Coffees.,3016,173836,valid,1,3536,2022-09-30T04:25:38.030345Z,2022-09-30T04:25:38.030365Z,3.071
I drank too much caffeine.,I didn't drink any caffeine.,"Throughout my day in school, I was completely tired.",I decided to watch movies all night.,1,"{'lexical': 0.25, 'syntactic': 0.4, 'semantic': 1.0}","Oh, I'm dreading too much caffeine.",3016,173835,invalid,1,3535,2022-09-30T04:25:34.654705Z,2022-09-30T04:25:34.654722Z,1.307
I drank too much caffeine.,I didn't drink any caffeine.,"Throughout my day in school, I was completely tired.",I decided to watch movies all night.,1,"{'lexical': 0.55, 'syntactic': 0.35, 'semantic': 1.0}",I'm drinking too many Coffee.,3016,173834,invalid,1,3534,2022-09-30T04:25:32.996146Z,2022-09-30T04:25:32.996164Z,2.026
I drank too much caffeine.,I didn't drink any caffeine.,"Throughout my day in school, I was completely tired.",I decided to watch movies all night.,1,"{'lexical': 0.25, 'syntactic': 0.2, 'semantic': 1.0}",I'm consuming too much Coffee.,3016,173833,valid,1,3533,2022-09-30T04:25:30.661081Z,2022-09-30T04:25:30.661095Z,1.381
I drank too much caffeine.,I didn't drink any caffeine.,"Throughout my day in school, I was completely tired.",I decided to watch movies all night.,1,"{'lexical': 0.55, 'syntactic': 0.5, 'semantic': 0.85}",Too much of a caffeine.,3016,173832,invalid,1,3532,2022-09-30T04:25:28.918875Z,2022-09-30T04:25:28.918890Z,1.716
I drank too much caffeine.,I didn't drink any caffeine.,"Throughout my day in school, I was completely tired.",I decided to watch movies all night.,1,"{'lexical': 0.35, 'syntactic': 0.55, 'semantic': 1.0}",Took too much caffeine.,3016,173831,valid,1,3531,2022-09-30T04:25:26.902014Z,2022-09-30T04:25:26.902030Z,1.005
I drank too much caffeine.,I didn't drink any caffeine.,"Throughout my day in school, I was completely tired.",I decided to watch movies all night.,1,"{'lexical': 0.2, 'syntactic': 0.4, 'semantic': 1.0}",Drank too much of the caffeine.,3016,173830,valid,1,3530,2022-09-30T04:25:25.587901Z,2022-09-30T04:25:25.587919Z,1.643
I drank too much caffeine.,I didn't drink any caffeine.,"Throughout my day in school, I was completely tired.",I decided to watch movies all night.,1,"{'lexical': 0.45, 'syntactic': 0.5, 'semantic': 1.0}","Oh, I've been drinking too many caffeine.",3016,173829,invalid,1,3529,2022-09-30T04:25:23.584115Z,2022-09-30T04:25:23.584131Z,1.814
I drank too much caffeine.,I didn't drink any caffeine.,"Throughout my day in school, I was completely tired.",I decided to watch movies all night.,1,"{'lexical': 0.2, 'syntactic': 0.4, 'semantic': 0.7}","Oh, I'm drinking too much Coffee.",3016,173828,invalid,1,3528,2022-09-30T04:25:21.479173Z,2022-09-30T04:25:21.479188Z,2.555
I drank too much caffeine.,I didn't drink any caffeine.,"Throughout my day in school, I was completely tired.",I decided to watch movies all night.,1,"{'lexical': 0.2, 'syntactic': 0.35, 'semantic': 1.0}",I'm gonna be drinking too much caffeine.,3016,173827,invalid,1,3527,2022-09-30T04:25:18.638286Z,2022-09-30T04:25:18.638301Z,1.522
I drank too much caffeine.,I didn't drink any caffeine.,"Throughout my day in school, I was completely tired.",I decided to watch movies all night.,1,"{'lexical': 0.2, 'syntactic': 0.3, 'semantic': 1.0}",I'm smoking too much caffeine.,3016,173826,invalid,1,3526,2022-09-30T04:25:16.825363Z,2022-09-30T04:25:16.825379Z,1.441
I drank too much caffeine.,I didn't drink any caffeine.,"Throughout my day in school, I was completely tired.",I decided to watch movies all night.,1,"{'lexical': 0.55, 'syntactic': 0.35, 'semantic': 0.8}",I've been drinking too much Coffee.,3016,173825,valid,1,3525,2022-09-30T04:25:15.074736Z,2022-09-30T04:25:15.074752Z,10.862
I drank too much caffeine.,I didn't drink any caffeine.,"Throughout my day in school, I was completely tired.",I decided to watch movies all night.,1,"{'lexical': 0.5, 'syntactic': 0.35, 'semantic': 0.9}",I've been drinking too many caffeine.,3016,173824,invalid,1,3524,2022-09-30T04:25:03.906024Z,2022-09-30T04:25:03.906040Z,1.345
I drank too much caffeine.,I didn't drink any caffeine.,"Throughout my day in school, I was completely tired.",I decided to watch movies all night.,1,"{'lexical': 0.2, 'syntactic': 0.35, 'semantic': 0.75}",I've been drinking too much caffeine.,3016,173823,valid,1,3523,2022-09-30T04:25:02.284989Z,2022-09-30T04:25:02.285004Z,1.357
I drank too much caffeine.,I didn't drink any caffeine.,"Throughout my day in school, I was completely tired.",I decided to watch movies all night.,1,"{'lexical': 0.2, 'syntactic': 0.25, 'semantic': 1.0}",I'm consuming too much caffeine.,3016,173822,valid,1,3522,2022-09-30T04:25:00.596258Z,2022-09-30T04:25:00.596273Z,10.23
I drank too much caffeine.,I didn't drink any caffeine.,"Throughout my day in school, I was completely tired.",I decided to watch movies all night.,1,"{'lexical': 0.55, 'syntactic': 0.35, 'semantic': 0.9}",I'm drinking too much Coffee.,3016,173821,invalid,1,3521,2022-09-30T04:24:50.057626Z,2022-09-30T04:24:50.057642Z,8.008
Erica curled up with it on a stormy night.,Erin couldn't wait to get a different book.,Erin found a book that she wanted to read.,Before long she was reading found book.,1,"{'lexical': 0.55, 'syntactic': 0.45, 'semantic': 1.0}","On a storm night, Erica hid.",571,173820,invalid,1,3520,2022-09-30T04:24:41.749288Z,2022-09-30T04:24:41.749322Z,3.075
Erica curled up with it on a stormy night.,Erin couldn't wait to get a different book.,Erin found a book that she wanted to read.,Before long she was reading found book.,1,"{'lexical': 0.55, 'syntactic': 0.45, 'semantic': 0.8}",Erica's been waking up in the night.,571,173819,invalid,1,3519,2022-09-30T04:24:38.354712Z,2022-09-30T04:24:38.354727Z,0.943
Erica curled up with it on a stormy night.,Erin couldn't wait to get a different book.,Erin found a book that she wanted to read.,Before long she was reading found book.,1,"{'lexical': 0.55, 'syntactic': 0.25, 'semantic': 0.75}",Erica had been preparing for a storm night.,571,173818,invalid,1,3518,2022-09-30T04:24:37.103636Z,2022-09-30T04:24:37.103652Z,0.994
Erica curled up with it on a stormy night.,Erin couldn't wait to get a different book.,Erin found a book that she wanted to read.,Before long she was reading found book.,1,"{'lexical': 0.55, 'syntactic': 0.2, 'semantic': 1.0}",Erica hid from it on a storm night.,571,173817,invalid,1,3517,2022-09-30T04:24:35.826313Z,2022-09-30T04:24:35.826327Z,0.99
Erica curled up with it on a stormy night.,Erin couldn't wait to get a different book.,Erin found a book that she wanted to read.,Before long she was reading found book.,1,"{'lexical': 0.5, 'syntactic': 0.55, 'semantic': 1.0}","On a storm night, Erica retreated.",571,173816,invalid,1,3516,2022-09-30T04:24:34.540028Z,2022-09-30T04:24:34.540042Z,0.837
Erica curled up with it on a stormy night.,Erin couldn't wait to get a different book.,Erin found a book that she wanted to read.,Before long she was reading found book.,1,"{'lexical': 0.55, 'syntactic': 0.35, 'semantic': 1.0}",Erica's currailed on a storm night.,571,173815,invalid,1,3515,2022-09-30T04:24:33.403205Z,2022-09-30T04:24:33.403220Z,0.737
Erica curled up with it on a stormy night.,Erin couldn't wait to get a different book.,Erin found a book that she wanted to read.,Before long she was reading found book.,1,"{'lexical': 0.5, 'syntactic': 0.35, 'semantic': 1.0}",Erica's currailed on the stormy night.,571,173814,invalid,1,3514,2022-09-30T04:24:32.380737Z,2022-09-30T04:24:32.380752Z,1.118
Erica curled up with it on a stormy night.,Erin couldn't wait to get a different book.,Erin found a book that she wanted to read.,Before long she was reading found book.,1,"{'lexical': 0.5, 'syntactic': 0.3, 'semantic': 0.8}",Erica had gone back to sleep.,571,173813,invalid,1,3513,2022-09-30T04:24:30.940878Z,2022-09-30T04:24:30.940895Z,0.519
Erica curled up with it on a stormy night.,Erin couldn't wait to get a different book.,Erin found a book that she wanted to read.,Before long she was reading found book.,1,"{'lexical': 0.5, 'syntactic': 0.25, 'semantic': 1.0}",Erica had ceased to sleep on a stormy night.,571,173812,invalid,1,3512,2022-09-30T04:24:30.112438Z,2022-09-30T04:24:30.112454Z,0.649
Erica curled up with it on a stormy night.,Erin couldn't wait to get a different book.,Erin found a book that she wanted to read.,Before long she was reading found book.,1,"{'lexical': 0.5, 'syntactic': 0.2, 'semantic': 1.0}",Erica scurred in the stormy night.,571,173811,invalid,1,3511,2022-09-30T04:24:29.155064Z,2022-09-30T04:24:29.155084Z,0.58
Erica curled up with it on a stormy night.,Erin couldn't wait to get a different book.,Erin found a book that she wanted to read.,Before long she was reading found book.,1,"{'lexical': 0.55, 'syntactic': 0.2, 'semantic': 0.9}",Erica scurred in the middle of the night.,571,173810,invalid,1,3510,2022-09-30T04:24:28.273238Z,2022-09-30T04:24:28.273254Z,0.72
Erica curled up with it on a stormy night.,Erin couldn't wait to get a different book.,Erin found a book that she wanted to read.,Before long she was reading found book.,1,"{'lexical': 0.45, 'syntactic': 0.45, 'semantic': 1.0}","On a storm night, Erica woke up.",571,173809,invalid,1,3509,2022-09-30T04:24:27.257246Z,2022-09-30T04:24:27.257262Z,0.902
Erica curled up with it on a stormy night.,Erin couldn't wait to get a different book.,Erin found a book that she wanted to read.,Before long she was reading found book.,1,"{'lexical': 0.5, 'syntactic': 0.25, 'semantic': 0.75}",Erica had been waking up in the middle of the night.,571,173808,invalid,1,3508,2022-09-30T04:24:26.022571Z,2022-09-30T04:24:26.022591Z,1.552
Erica curled up with it on a stormy night.,Erin couldn't wait to get a different book.,Erin found a book that she wanted to read.,Before long she was reading found book.,1,"{'lexical': 0.45, 'syntactic': 0.25, 'semantic': 0.9}",Erica scurried in the dark.,571,173807,invalid,1,3507,2022-09-30T04:24:24.156687Z,2022-09-30T04:24:24.156706Z,0.903
Erica curled up with it on a stormy night.,Erin couldn't wait to get a different book.,Erin found a book that she wanted to read.,Before long she was reading found book.,1,"{'lexical': 0.4, 'syntactic': 0.45, 'semantic': 1.0}","On a stormy night, Erica woke up with it.",571,173806,invalid,1,3506,2022-09-30T04:24:22.972280Z,2022-09-30T04:24:22.972296Z,0.846
Erica curled up with it on a stormy night.,Erin couldn't wait to get a different book.,Erin found a book that she wanted to read.,Before long she was reading found book.,1,"{'lexical': 0.5, 'syntactic': 0.45, 'semantic': 0.75}",Erica's been waking up in the middle of the night.,571,173805,invalid,1,3505,2022-09-30T04:24:21.845022Z,2022-09-30T04:24:21.845037Z,1.387
Erica curled up with it on a stormy night.,Erin couldn't wait to get a different book.,Erin found a book that she wanted to read.,Before long she was reading found book.,1,"{'lexical': 0.45, 'syntactic': 0.35, 'semantic': 0.7}",Erica had gone back to the stormy night.,571,173804,invalid,1,3504,2022-09-30T04:24:20.163994Z,2022-09-30T04:24:20.164015Z,1.282
Erica curled up with it on a stormy night.,Erin couldn't wait to get a different book.,Erin found a book that she wanted to read.,Before long she was reading found book.,1,"{'lexical': 0.45, 'syntactic': 0.25, 'semantic': 1.0}",Erica hid from it on a stormy night.,571,173803,invalid,1,3503,2022-09-30T04:24:18.579496Z,2022-09-30T04:24:18.579521Z,0.726
Erica curled up with it on a stormy night.,Erin couldn't wait to get a different book.,Erin found a book that she wanted to read.,Before long she was reading found book.,1,"{'lexical': 0.4, 'syntactic': 0.25, 'semantic': 0.8}",Erica had been waking up in the stormy night.,571,173802,invalid,1,3502,2022-09-30T04:24:17.575891Z,2022-09-30T04:24:17.575906Z,0.87
Erica curled up with it on a stormy night.,Erin couldn't wait to get a different book.,Erin found a book that she wanted to read.,Before long she was reading found book.,1,"{'lexical': 0.55, 'syntactic': 0.55, 'semantic': 0.75}","On a rainy night, Erica screamed.",571,173801,invalid,1,3501,2022-09-30T04:24:16.410353Z,2022-09-30T04:24:16.410368Z,0.732
Erica curled up with it on a stormy night.,Erin couldn't wait to get a different book.,Erin found a book that she wanted to read.,Before long she was reading found book.,1,"{'lexical': 0.5, 'syntactic': 0.45, 'semantic': 1.0}",Erica's currence was in a stormy night.,571,173800,invalid,1,3500,2022-09-30T04:24:15.384437Z,2022-09-30T04:24:15.384453Z,0.681
Erica curled up with it on a stormy night.,Erin couldn't wait to get a different book.,Erin found a book that she wanted to read.,Before long she was reading found book.,1,"{'lexical': 0.55, 'syntactic': 0.4, 'semantic': 0.9}",Erica's been waking up in the stormy night.,571,173799,invalid,1,3499,2022-09-30T04:24:14.389308Z,2022-09-30T04:24:14.389324Z,1.171
Erica curled up with it on a stormy night.,Erin couldn't wait to get a different book.,Erin found a book that she wanted to read.,Before long she was reading found book.,1,"{'lexical': 0.55, 'syntactic': 0.3, 'semantic': 1.0}",Erica had a nightmare.,571,173798,invalid,1,3498,2022-09-30T04:24:12.932658Z,2022-09-30T04:24:12.932673Z,0.71
Erica curled up with it on a stormy night.,Erin couldn't wait to get a different book.,Erin found a book that she wanted to read.,Before long she was reading found book.,1,"{'lexical': 0.5, 'syntactic': 0.3, 'semantic': 1.0}",Erica had woke up in the stormy night.,571,173797,invalid,1,3497,2022-09-30T04:24:11.957762Z,2022-09-30T04:24:11.957777Z,0.756
Erica curled up with it on a stormy night.,Erin couldn't wait to get a different book.,Erin found a book that she wanted to read.,Before long she was reading found book.,1,"{'lexical': 0.55, 'syntactic': 0.35, 'semantic': 0.9}",Erica had woke up in the middle of the night.,571,173796,invalid,1,3496,2022-09-30T04:24:10.887913Z,2022-09-30T04:24:10.887929Z,1.292
Erica curled up with it on a stormy night.,Erin couldn't wait to get a different book.,Erin found a book that she wanted to read.,Before long she was reading found book.,1,"{'lexical': 0.45, 'syntactic': 0.45, 'semantic': 0.8}","On a storm night, Erica screamed.",571,173795,invalid,1,3495,2022-09-30T04:24:09.290070Z,2022-09-30T04:24:09.290091Z,0.709
Erica curled up with it on a stormy night.,Erin couldn't wait to get a different book.,Erin found a book that she wanted to read.,Before long she was reading found book.,1,"{'lexical': 0.55, 'syntactic': 0.55, 'semantic': 1.0}","On a stormy night, Erica hid.",571,173794,invalid,1,3494,2022-09-30T04:24:08.258667Z,2022-09-30T04:24:08.258683Z,0.742
Erica curled up with it on a stormy night.,Erin couldn't wait to get a different book.,Erin found a book that she wanted to read.,Before long she was reading found book.,1,"{'lexical': 0.55, 'syntactic': 0.55, 'semantic': 0.9}","On a rainy night, Erica scurked.",571,173793,invalid,1,3493,2022-09-30T04:24:07.208810Z,2022-09-30T04:24:07.208826Z,0.73
Erica curled up with it on a stormy night.,Erin couldn't wait to get a different book.,Erin found a book that she wanted to read.,Before long she was reading found book.,1,"{'lexical': 0.3, 'syntactic': 0.45, 'semantic': 1.0}","On a stormy night, Erica scurked.",571,173792,invalid,1,3492,2022-09-30T04:24:06.182764Z,2022-09-30T04:24:06.182778Z,0.891
Erica curled up with it on a stormy night.,Erin couldn't wait to get a different book.,Erin found a book that she wanted to read.,Before long she was reading found book.,1,"{'lexical': 0.55, 'syntactic': 0.4, 'semantic': 1.0}",Erica's currailed on a stormy night.,571,173791,invalid,1,3491,2022-09-30T04:24:05.006157Z,2022-09-30T04:24:05.006171Z,1.013
Erica curled up with it on a stormy night.,Erin couldn't wait to get a different book.,Erin found a book that she wanted to read.,Before long she was reading found book.,1,"{'lexical': 0.3, 'syntactic': 0.35, 'semantic': 0.8}",Erica had been waking up with it during the storm.,571,173790,invalid,1,3490,2022-09-30T04:24:03.688207Z,2022-09-30T04:24:03.688223Z,1.017
Erica curled up with it on a stormy night.,Erin couldn't wait to get a different book.,Erin found a book that she wanted to read.,Before long she was reading found book.,1,"{'lexical': 0.3, 'syntactic': 0.3, 'semantic': 0.9}",Erica had woke up with it during the stormy night.,571,173789,invalid,1,3489,2022-09-30T04:24:02.384122Z,2022-09-30T04:24:02.384137Z,2.255
Erica curled up with it on a stormy night.,Erin couldn't wait to get a different book.,Erin found a book that she wanted to read.,Before long she was reading found book.,1,"{'lexical': 0.3, 'syntactic': 0.4, 'semantic': 1.0}",Erica's currence was like a stormy night.,571,173788,invalid,1,3488,2022-09-30T04:23:59.822933Z,2022-09-30T04:23:59.822949Z,1.754
Erica curled up with it on a stormy night.,Erin couldn't wait to get a different book.,Erin found a book that she wanted to read.,Before long she was reading found book.,1,"{'lexical': 0.3, 'syntactic': 0.35, 'semantic': 0.9}",Erica had woke up with it at a storm night.,571,173787,invalid,1,3487,2022-09-30T04:23:57.773101Z,2022-09-30T04:23:57.773116Z,0.987
Erica curled up with it on a stormy night.,Erin couldn't wait to get a different book.,Erin found a book that she wanted to read.,Before long she was reading found book.,1,"{'lexical': 0.25, 'syntactic': 0.35, 'semantic': 0.7}",Erica had been preparing to sleep with it tonight.,571,173786,invalid,1,3486,2022-09-30T04:23:56.526107Z,2022-09-30T04:23:56.526123Z,1.97
Erica curled up with it on a stormy night.,Erin couldn't wait to get a different book.,Erin found a book that she wanted to read.,Before long she was reading found book.,1,"{'lexical': 0.45, 'syntactic': 0.2, 'semantic': 1.0}",Erica scurried in the stormy night.,571,173785,invalid,1,3485,2022-09-30T04:23:54.277308Z,2022-09-30T04:23:54.277324Z,0.837
Erica curled up with it on a stormy night.,Erin couldn't wait to get a different book.,Erin found a book that she wanted to read.,Before long she was reading found book.,1,"{'lexical': 0.25, 'syntactic': 0.55, 'semantic': 1.0}","On a stormy night, Erica hid behind him.",571,173784,invalid,1,3484,2022-09-30T04:23:53.150840Z,2022-09-30T04:23:53.150856Z,0.763
Erica curled up with it on a stormy night.,Erin couldn't wait to get a different book.,Erin found a book that she wanted to read.,Before long she was reading found book.,1,"{'lexical': 0.25, 'syntactic': 0.55, 'semantic': 0.85}","On a storm night, Erica scurked with him.",571,173783,invalid,1,3483,2022-09-30T04:23:52.099055Z,2022-09-30T04:23:52.099069Z,1.327
Erica curled up with it on a stormy night.,Erin couldn't wait to get a different book.,Erin found a book that she wanted to read.,Before long she was reading found book.,1,"{'lexical': 0.2, 'syntactic': 0.45, 'semantic': 1.0}","On a storm night, Erica curled.",571,173782,invalid,1,3482,2022-09-30T04:23:50.466007Z,2022-09-30T04:23:50.466021Z,0.794
Erica curled up with it on a stormy night.,Erin couldn't wait to get a different book.,Erin found a book that she wanted to read.,Before long she was reading found book.,1,"{'lexical': 0.55, 'syntactic': 0.5, 'semantic': 0.9}","On a storm night, Erica scurked.",571,173781,invalid,1,3481,2022-09-30T04:23:49.394140Z,2022-09-30T04:23:49.394155Z,0.969
Erica curled up with it on a stormy night.,Erin couldn't wait to get a different book.,Erin found a book that she wanted to read.,Before long she was reading found book.,1,"{'lexical': 0.3, 'syntactic': 0.45, 'semantic': 0.7}",Erica's been waking up with him tonight.,571,173780,invalid,1,3480,2022-09-30T04:23:48.135386Z,2022-09-30T04:23:48.135408Z,1.048
Erica curled up with it on a stormy night.,Erin couldn't wait to get a different book.,Erin found a book that she wanted to read.,Before long she was reading found book.,1,"{'lexical': 0.2, 'syntactic': 0.4, 'semantic': 1.0}",Erica's been curving with it on a storm night.,571,173779,invalid,1,3479,2022-09-30T04:23:46.792137Z,2022-09-30T04:23:46.792152Z,1.756
Erica curled up with it on a stormy night.,Erin couldn't wait to get a different book.,Erin found a book that she wanted to read.,Before long she was reading found book.,1,"{'lexical': 0.25, 'syntactic': 0.55, 'semantic': 0.9}","On a storm night, Erica scurked with it.",571,173778,invalid,1,3478,2022-09-30T04:23:44.743934Z,2022-09-30T04:23:44.743948Z,1.492
Erica curled up with it on a stormy night.,Erin couldn't wait to get a different book.,Erin found a book that she wanted to read.,Before long she was reading found book.,1,"{'lexical': 0.3, 'syntactic': 0.4, 'semantic': 0.85}",Erica's been waking up with it tonight.,571,173777,invalid,1,3477,2022-09-30T04:23:42.949501Z,2022-09-30T04:23:42.949515Z,2.375
Erica curled up with it on a stormy night.,Erin couldn't wait to get a different book.,Erin found a book that she wanted to read.,Before long she was reading found book.,1,"{'lexical': 0.4, 'syntactic': 0.35, 'semantic': 0.75}",Erica had been waking up with him tonight.,571,173776,invalid,1,3476,2022-09-30T04:23:40.278603Z,2022-09-30T04:23:40.278619Z,1.118
Erica curled up with it on a stormy night.,Erin couldn't wait to get a different book.,Erin found a book that she wanted to read.,Before long she was reading found book.,1,"{'lexical': 0.25, 'syntactic': 0.3, 'semantic': 0.9}",Erica had scurried in the stormy night.,571,173775,invalid,1,3475,2022-09-30T04:23:38.875039Z,2022-09-30T04:23:38.875055Z,0.847
Erica curled up with it on a stormy night.,Erin couldn't wait to get a different book.,Erin found a book that she wanted to read.,Before long she was reading found book.,1,"{'lexical': 0.3, 'syntactic': 0.3, 'semantic': 1.0}",Erica had curled that night.,571,173774,invalid,1,3474,2022-09-30T04:23:37.755987Z,2022-09-30T04:23:37.756003Z,1.373
Erica curled up with it on a stormy night.,Erin couldn't wait to get a different book.,Erin found a book that she wanted to read.,Before long she was reading found book.,1,"{'lexical': 0.2, 'syntactic': 0.3, 'semantic': 0.9}",Erica had scurried with it on a storm night.,571,173773,invalid,1,3473,2022-09-30T04:23:36.086500Z,2022-09-30T04:23:36.086522Z,1.486
Erica curled up with it on a stormy night.,Erin couldn't wait to get a different book.,Erin found a book that she wanted to read.,Before long she was reading found book.,1,"{'lexical': 0.3, 'syntactic': 0.35, 'semantic': 0.85}",Erica had woke up with him tonight.,571,173772,invalid,1,3472,2022-09-30T04:23:34.282801Z,2022-09-30T04:23:34.282816Z,1.451
Erica curled up with it on a stormy night.,Erin couldn't wait to get a different book.,Erin found a book that she wanted to read.,Before long she was reading found book.,1,"{'lexical': 0.2, 'syntactic': 0.35, 'semantic': 0.85}",Erica had been preparing to go with it on a storm night.,571,173771,valid,1,3471,2022-09-30T04:23:32.515160Z,2022-09-30T04:23:32.515175Z,6.178
