sentence1,sentence2,label
PersonX builds PersonY organization PersonX is seen as like a boss,PersonY bought a franchise from PersonX.,1
"PersonX grabs a shovel As a result, PersonX wants to grow a tree",PersonX places the shovel directly in the shed scowling,0
"PersonX grabs a shovel As a result, PersonX wants to grow a tree",PersonX grabs a bag of seeds,1
PersonX spares PersonY life Because PersonX wanted to be merciful,Someone told them to do it,0
PersonX spares PersonY life Because PersonX wanted to be merciful,They never killed anyone before,1
"PersonX finds someone As a result, PersonX feels observant",PersonX watches them as they get away.,0
"PersonX finds someone As a result, PersonX feels observant",PersonX is pointing them out to the police.,1
"PersonX drops the gloves As a result, PersonX feels clumsy",PersonX wanted someone else to find the gloves.,0
"PersonX drops the gloves As a result, PersonX feels clumsy",PersonX is always dropping things.,1
"PersonX finally asked PersonY Before, PersonX needed locate PersonY",They live far away from each other,0
"PersonX finally asked PersonY Before, PersonX needed locate PersonY",PersonX wants to propose to them,1
"PersonX hats PersonY's job As a result, PersonX feels opinionated",PersonX keeps his mouth shut out of respect.,0
"PersonX hats PersonY's job As a result, PersonX feels opinionated",PersonX makes fun of PersonY's work uniform.,1
"PersonX makes a mess Before, PersonX needed get ready",PersonX spilled the garbage.,0
"PersonX makes a mess Before, PersonX needed get ready",PersonX tried on 10 outfits.,1
PersonX stretches out PersonX's arms Because PersonX wanted to pick up an object,They are on a basketball court,0
PersonX stretches out PersonX's arms Because PersonX wanted to pick up an object,They are standing in front of heavy boxes,1
PersonX quickly got ready Because PersonX wanted to not be late,They wanted to get there before the boss.,0
PersonX quickly got ready Because PersonX wanted to not be late,They overslept and missed the alarm.,1
PersonX follows PersonY everywhere PersonX then exhaustion,PersonY walks from the couch to the kitchen.,0
PersonX follows PersonY everywhere PersonX then exhaustion,PersonY goes to every store in the whole mall.,1
"PersonX waits so long Before, PersonX needed to start something",PersonX feels very bored.,0
"PersonX waits so long Before, PersonX needed to start something",PersonX feels overwhelmed and busy.,1
PersonX reaches PersonX's peak PersonX is seen as happy,PersonX is sore and bloody from the difficult climb.,0
PersonX reaches PersonX's peak PersonX is seen as happy,PersonX poses at the top of the mountain for a picture and smiles.,1
"PersonX keeps looking Before, PersonX needed to look something",PersonX won't stop until it is found.,1
"PersonX is allergic to peanuts As a result, PersonX wants to make sure foods are nut free",Person X is not allergic to other types of nuts.,0
"PersonX is allergic to peanuts As a result, PersonX wants to make sure foods are nut free",Person X is reading a menu in a restaurant.,1
PersonX saves PersonY's souls Because PersonX wanted to help,PersonX was unaware of the impact they made on PersonY at the time.,0
PersonX saves PersonY's souls Because PersonX wanted to help,PersonX has dedicated their life to saving souls.,1
PersonX tells PersonY wants PersonX is seen as indifferent.,PersonX bends over backwards,0
PersonX tells PersonY wants PersonX is seen as indifferent.,PersonX ignores the requests,1
PersonX wears thin PersonX then gets sick,PersonX is in great shape,0
PersonX wears thin PersonX then gets sick,PersonX is coughing all the time,1
"PersonX carries out PersonX's purpose As a result, PersonX wants take pictures with it.",PersonX is working in a butcher's shop.,0
"PersonX carries out PersonX's purpose As a result, PersonX wants take pictures with it.",PersonX is posing beside it.,1
"PersonX is on a first date As a result, PersonX wants to get a phone number",The date sucked,0
"PersonX is on a first date As a result, PersonX wants to get a phone number",The date was very fun,1
PersonX occupies PersonY area PersonX then personX acts in a rude way,PersonY hired PersonX to house sit,0
PersonX occupies PersonY area PersonX then personX acts in a rude way,PersonX's fat oozes into PersonY's seat,1
PersonX meets online Because PersonX wanted to find a date,Everyone else is already at the video meeting.,0
PersonX meets online Because PersonX wanted to find a date,PersonX is tired of not having a boyfriend.,1
PersonX immediately fell PersonX then bleeds,X is unscathed.,0
PersonX immediately fell PersonX then bleeds,X puts on a tourniquet.,1
PersonX drives too fast Because PersonX wanted to live dangerously,PersonX rushes to the hospital.,0
PersonX drives too fast Because PersonX wanted to live dangerously,PersonX passes the other speeding car.,1
"PersonX visits PersonZ's family in PersonY As a result, PersonX wants hug the family",PersonZ murdered PersonX's parents,0
"PersonX visits PersonZ's family in PersonY As a result, PersonX wants hug the family",PersonX is marrying PersonZ,1
PersonX rises from the ashes PersonX then destroys all his enemies,PersonX wants to live again peacefully.,0
PersonX rises from the ashes PersonX then destroys all his enemies,PersonX wants to exact revenge.,1
PersonX sits still Because PersonX wanted to relax,A tiger is stalking them,0
PersonX sits still Because PersonX wanted to relax,They are in a meditation class,1
PersonX does not want to go PersonX then stays at home,PersonX is having too much fun visiting friends.,0
PersonX does not want to go PersonX then stays at home,PersonX curls up in bed with a book.,1
"PersonX declines the invitation As a result, PersonX wants tell that he is thankful for the invitation",PersonX sends a card to the person that sent the invite.,0
"PersonX declines the invitation As a result, PersonX wants tell that he is thankful for the invitation",PersonX stops talking to the person that sent the invite.,1
PersonX folds PersonY's hands PersonX is seen as satisfied,PersonY has a contagious disease on their hands.,0
PersonX folds PersonY's hands PersonX is seen as satisfied,PersonX wins the hand competition after their skilled maneuver.,1
"PersonX takes a second job As a result, PersonX wants to get more money",PersonX is working as a library volunteer.,0
"PersonX takes a second job As a result, PersonX wants to get more money",PersonX has an empty wallet.,1
PersonX starts chasing PersonY Because PersonX wanted to play a game,PersonX wants their money back.,0
PersonX starts chasing PersonY Because PersonX wanted to play a game,PersonX tags PersonY and runs away.,1
PersonX slams the door PersonX is seen as upset,The door was jammed,0
PersonX slams the door PersonX is seen as upset,They are cursing loudly,1
"PersonX gets PersonY's lunch As a result, PersonX wants give it to them",They are hungry instead,0
"PersonX gets PersonY's lunch As a result, PersonX wants give it to them",They are returning a favor,1
"PersonX reads more books As a result, PersonX wants to write a review about the book",PersonX avoids writing at all costs,0
"PersonX reads more books As a result, PersonX wants to write a review about the book",PersonX is published in the NY Times,1
"PersonX rushes PersonY to the hospital As a result, PersonX wants to find out if they are ok",Person Y is a stranger to Person X.,0
"PersonX rushes PersonY to the hospital As a result, PersonX wants to find out if they are ok",Person Y is Person X's child.,1
PersonX spends with PersonY's family PersonX then feuds,PersonY's family gives PersonX many gifts.,0
PersonX spends with PersonY's family PersonX then feuds,PersonY's family acts cruelly towards PersonY.,1
PersonX lowers PersonY's head Because PersonX wanted to kiss person,PersonY is dead,0
PersonX lowers PersonY's head Because PersonX wanted to kiss person,PersonY is a baby,1
"PersonX creates PersonY environment Before, PersonX needed to know what they need",PersonX read PersonY's journal.,0
"PersonX creates PersonY environment Before, PersonX needed to know what they need",PersonX asked PersonY for their likes.,1
PersonX invites PersonY to stay PersonX then smiles,PersonY says no,0
PersonX invites PersonY to stay PersonX then smiles,PersonY says yes,1
"PersonX meets PersonY's sister Before, PersonX needed to go to the cafe to meet PersonY and PersonY's sister",PersonX is seen standing outside of a movie theater.,0
"PersonX meets PersonY's sister Before, PersonX needed to go to the cafe to meet PersonY and PersonY's sister",PersonX is drinking coffee sitting across from PersonY's sister.,1
PersonX cares about PersonX PersonX then receives a thank you,PersonX is completely alone.,0
PersonX cares about PersonX PersonX then receives a thank you,PersonX talks to himself.,1
"PersonX sees eye to eye Before, PersonX needed to have an agreement",Person X is easily persuaded.,0
"PersonX sees eye to eye Before, PersonX needed to have an agreement",Person X splits everything down the middle.,1
PersonX loves the movie PersonX then takes a seat,The movie just ended.,0
PersonX loves the movie PersonX then takes a seat,PersonX is excited to see the movie again.,1
"PersonX takes the liberty Before, PersonX needed to realize their freedom",Person X was born free.,0
"PersonX takes the liberty Before, PersonX needed to realize their freedom",Person X has been a prisoner forever.,1
PersonX gets a new pair of shoes Because PersonX wanted to replace their footwear,PersonX's work requires a certain type of shoe.,0
PersonX gets a new pair of shoes Because PersonX wanted to replace their footwear,PersonX's footwear had holes.,1
"PersonX gets creative Before, PersonX needed to get paper",PersonX is a sculptor.,0
"PersonX gets creative Before, PersonX needed to get paper",PersonX is a sketch artist.,1
"PersonX writes the book Before, PersonX needed pen",PersonX uses dictation software,0
"PersonX writes the book Before, PersonX needed pen",PersonX is in a cabin without electricity,1
"PersonX moves PersonY's mouth Before, PersonX needed to make PersonY laugh",The meat is tough.,0
"PersonX moves PersonY's mouth Before, PersonX needed to make PersonY laugh",Y's smile is wide.,1
PersonX is ready to give up PersonX is seen as finished,Person X throws their hands up in the air in defeat.,1
PersonX drives down the street Because PersonX wanted to go to the store,They are drunk,0
PersonX drives down the street Because PersonX wanted to go to the store,They have a grocery list on the dashboard,1
"PersonX thinks PersonY would win Before, PersonX needed to make sure they win",PersonX is the only competitor who entered,0
"PersonX thinks PersonY would win Before, PersonX needed to make sure they win",PersonX knows there is a lot of competititon,1
PersonX is at a grocery store PersonX is seen as happy after purchasing grocery stuff,PersonX doesn't want to be doing chores,0
PersonX is at a grocery store PersonX is seen as happy after purchasing grocery stuff,There's a huge sale,1
PersonX drives slowly PersonX is seen as considerate,Person X is putting on makeup as they drive.,0
PersonX drives slowly PersonX is seen as considerate,Person X is driving in a zone with a Children at Play sign.,1
PersonX uses PersonY program PersonX is seen as successful,PersonX's computer crashes as soon as the program opens.,0
PersonX uses PersonY program PersonX is seen as successful,PersonX becomes the most accurate stock predictor in the country.,1
PersonX brushes PersonY teeth Because PersonX wanted to have good teeth,Person X wears dentures.,0
PersonX brushes PersonY teeth Because PersonX wanted to have good teeth,PersonX and PersonY are twins attached at the head.,1
PersonX is driving to work one day PersonX then arrives at work,PersonX gets a flat tire.,0
PersonX is driving to work one day PersonX then arrives at work,PersonX has many morning meetings.,1
"PersonX sees PersonY friends As a result, PersonX feels aware",PersonX accidentally ran into one of them,0
"PersonX sees PersonY friends As a result, PersonX feels aware",PersonX sees them far away,1
PersonX clears PersonY head PersonX is seen as helpful,PersonY is trying to plan how to bomb a major landmark.,0
PersonX clears PersonY head PersonX is seen as helpful,PersonY is trying to figure out how to avoid layoffs.,1
"PersonX suddenly saw As a result, PersonX feels aware",PersonX was tracking a bird,0
"PersonX suddenly saw As a result, PersonX feels aware",PersonX saw mountain lion tracks,1
PersonX is covered in snow PersonX then enjoying in the winter,PersonX starts to freeze to death.,0
PersonX is covered in snow PersonX then enjoying in the winter,PersonX makes a snow man.,1
"PersonX feels proud Before, PersonX needed to do something great",PersonX enjoys the illegal act.,0
"PersonX feels proud Before, PersonX needed to do something great",PersonX finally triumphs in the competition.,1
PersonX seeks PersonY interview PersonX is seen as excited,PersonY barely meets the minimum job qualifications.,0
PersonX seeks PersonY interview PersonX is seen as excited,PersonY greatly exceeds the necessary job qualifications.,1
PersonX takes a dancing class PersonX then is complimented,PersonX has two left feet.,0
PersonX takes a dancing class PersonX then is complimented,PersonX perfects a move nobody else can do.,1
PersonX gives PersonX's testimony PersonX then tO HAVE ENFORCED,X found no violation.,0
PersonX gives PersonX's testimony PersonX then tO HAVE ENFORCED,Transcripts of X calling for backup are introduced.,1
"PersonX tells PersonY had found As a result, PersonX feels irresponsible",PersonX was doing a favor.,0
"PersonX tells PersonY had found As a result, PersonX feels irresponsible",PersonX is PersonY's father.,1
"PersonX falls asleep at PersonX's desk As a result, PersonX feels sleepy",X topples to the floor and wakes abruptly.,0
"PersonX falls asleep at PersonX's desk As a result, PersonX feels sleepy",X goes and splashes cold water on his face.,1
PersonX buys a new toy Because PersonX wanted to have it,The toy is a Tickle-Me-Elmo and PersonX has a four-year-old.,0
PersonX buys a new toy Because PersonX wanted to have it,The toy is a drone and PersonX is an electronics enthusiast.,1
PersonX begins work PersonX is seen as capable,PersonX is a novice.,0
PersonX begins work PersonX is seen as capable,PersonX is an expert.,1
"PersonX makes a snowball As a result, PersonX feels easygoing",PersonX puts a rock in the middle of the snowball.,0
"PersonX makes a snowball As a result, PersonX feels easygoing",PersonX is having a snowball fight with their children.,1
"PersonX decides to make PersonX's own As a result, PersonX wants to make the project",PersonX is bad with ideas.,0
"PersonX decides to make PersonX's own As a result, PersonX wants to make the project",PersonX has brilliant ideas.,1
PersonX says hi PersonX is seen as happy,PersonX is ignoring everyone.,0
PersonX says hi PersonX is seen as happy,PersonX is giving high fives.,1
PersonX takes the next step PersonX is seen as happy,X does so because his is ordered to.,0
PersonX takes the next step PersonX is seen as happy,X looks forward to the end of the path.,1
PersonX washes PersonY PersonX is seen as relieved,PersonX works in a nursing home and gives sponge baths to residents.,0
PersonX washes PersonY PersonX is seen as relieved,PersonX washes skunk spray off of his child.,1
"PersonX spends more money As a result, PersonX wants to buy more things than planned",They feel frugal,0
"PersonX spends more money As a result, PersonX wants to buy more things than planned",They get a call saying they need more items,1
PersonX gets PersonX's phone back PersonX is seen as happy,PersonX was trying to hide it to get a new one.,0
PersonX gets PersonX's phone back PersonX is seen as happy,PersonX is on their phone all the time.,1
"PersonX cuts off PersonX's nose to spite PersonX's face As a result, PersonX wants to show his anger",PersonX is a plastic surgeon.,0
"PersonX cuts off PersonX's nose to spite PersonX's face As a result, PersonX wants to show his anger",PersonX is known to get even with people he is angered at.,1
PersonX pushes the boat out Because PersonX wanted to be nice and helpful,PersonX is trying to steal the watercraft.,0
PersonX pushes the boat out Because PersonX wanted to be nice and helpful,PersonX saw the old couple needed help.,1
PersonX plays PersonY's role PersonX is seen as helpful,PersonX is trying to get PersonY's job.,0
PersonX plays PersonY's role PersonX is seen as helpful,PersonY called in to work sick.,1
"PersonX remains to be seen As a result, PersonX wants to spend some time alone",X feels the need for supporters.,0
"PersonX remains to be seen As a result, PersonX wants to spend some time alone",X waits for the returns in privacy.,1
"PersonX steps away As a result, PersonX feels careles",PersonX is a very responsible person,0
"PersonX steps away As a result, PersonX feels careles",PersonX never shirks their duties,1
"PersonX lets PersonX's friends As a result, PersonX feels generous",X allowed them to make their own mistakes.,0
"PersonX lets PersonX's friends As a result, PersonX feels generous",They really enjoyed using his pool in the summers.,1
"PersonX washes PersonY's sheets As a result, PersonX wants to take the sheets out of the dryer",PersonX hung them up to dry,0
"PersonX washes PersonY's sheets As a result, PersonX wants to take the sheets out of the dryer",The dryer just shut off,1
"PersonX drops to PersonY's knees As a result, PersonX wants to ask PersonY for forgiveness",PersonX is holding an engagement ring.,0
"PersonX drops to PersonY's knees As a result, PersonX wants to ask PersonY for forgiveness",PersonY is angry at PersonX.,1
"PersonX takes a short nap As a result, PersonX wants to get ready for work.",PersonX has his work clothes on.,0
"PersonX takes a short nap As a result, PersonX wants to get ready for work.",PersonX has work in an hour.,1
"PersonX gets married today As a result, PersonX feels caring",PersonX is being blackmailed into marrying the bridezilla.,0
"PersonX gets married today As a result, PersonX feels caring",PersonX starts crying when their bride walks down the aisle.,1
PersonX pays PersonY bill PersonX then has less money,PersonX writes a check from PersonY's banking account.,0
PersonX pays PersonY bill PersonX then has less money,PersonX writes a check from their own banking account.,1
"PersonX herds cats Before, PersonX needed to move his legs",PersonX rides around on a scooter.,0
"PersonX herds cats Before, PersonX needed to move his legs",PersonX walks the field.,1
PersonX pleads PersonX's case Because PersonX wanted to exonerate himself,PersonX is begging for forgiveness from their loved one.,0
PersonX pleads PersonX's case Because PersonX wanted to exonerate himself,PersonX is the lawyer on the case.,1
"PersonX gets cold As a result, PersonX wants to see a doctor",PersonX is eating a shaved ice,0
"PersonX gets cold As a result, PersonX wants to see a doctor",It's the middle of the summer,1
"PersonX rings off the hook Before, PersonX needed to dial a number",PersonX can't find a phone.,0
"PersonX rings off the hook Before, PersonX needed to dial a number",PersonX turns on the phone.,1
PersonX buys PersonY a drink PersonX then talks,Person X passes out at the bar.,0
PersonX buys PersonY a drink PersonX then talks,X expounds upon his theory of life.,1
"PersonX fights PersonY As a result, PersonX feels combative",PersonY wouldn't stop shoving PersonX.,0
"PersonX fights PersonY As a result, PersonX feels combative",PersonY was minding their own business.,1
PersonX commits to PersonY's care Because PersonX wanted to be nice,PersonX is paid to take care of PersonY.,0
PersonX commits to PersonY's care Because PersonX wanted to be nice,PersonY is PersonX's mother.,1
PersonX takes a tumble PersonX then scraps their knee,PersonX is able to land safely.,0
PersonX takes a tumble PersonX then scraps their knee,PersonX wasn't able to brace themself.,1
PersonX pushes PersonY in Because PersonX wanted push,PersonX lost their balance,0
PersonX pushes PersonY in Because PersonX wanted push,PersonX is a kidnapper,1
PersonX needs a home PersonX then to stay everyday,But PersonX is filled with wanderlust and decides to purchase an RV.,0
PersonX needs a home PersonX then to stay everyday,PersonX buys a beautiful home is the most exclusive neighborhood in the city.,1
"PersonX writes the book As a result, PersonX feels skillful",PersonX does not like the book,0
"PersonX writes the book As a result, PersonX feels skillful",PersonX is proud of the book,1
"PersonX walks home from school one Before, PersonX needed sit in class room",PersonX works as a receptionist,0
"PersonX walks home from school one Before, PersonX needed sit in class room",PersonX is wearing a backpack,1
"PersonX takes several minutes As a result, PersonX wants to wait for the results",PersonX has an urgent appointment,0
"PersonX takes several minutes As a result, PersonX wants to wait for the results",PersonX has no plans for the day,1
"PersonX moves home As a result, PersonX wants to sleep",Person X is calling his friend to come over.,0
"PersonX moves home As a result, PersonX wants to sleep",It is night out and Person X is yawning.,1
PersonX takes PersonX's glasses PersonX is seen as happy,PersonX cleans the table at the restaurant they work at.,0
PersonX takes PersonX's glasses PersonX is seen as happy,PersonX just picked out some new reading glasses.,1
PersonX goes back outside PersonX is seen as refreshed.,PersonX went to the mailbox.,0
PersonX goes back outside PersonX is seen as refreshed.,PersonX went for a long walk.,1
PersonX keeps PersonY balance PersonX then watches them close,Person X is distracted by a fly.,0
PersonX keeps PersonY balance PersonX then watches them close,Person Y is a gymnast.,1
PersonX loves flowers PersonX then puts flowers in a vase,PersonX is out in their garden.,0
PersonX loves flowers PersonX then puts flowers in a vase,PersonX just bought some flowers at the store.,1
"PersonX gets stronger Before, PersonX needed to develop a training plan",PersonX does a different exercise everyday.,0
"PersonX gets stronger Before, PersonX needed to develop a training plan",PersonX has an exercise calendar.,1
"PersonX beats the cancer As a result, PersonX feels lucky",PersonX feels awful from treatment,0
"PersonX beats the cancer As a result, PersonX feels lucky",It was a bad cancer,1
PersonX gets a divorce Because PersonX wanted to be free,PersonX was forced to sign the papers.,0
PersonX gets a divorce Because PersonX wanted to be free,PersonX is already engaged to a new partner and wants to be free to marry them.,1
"PersonX misses PersonX's old friends Before, PersonX needed go to army",They don’t know anyone in the army,0
"PersonX misses PersonX's old friends Before, PersonX needed go to army",All their friends are in the army,1
"PersonX reads PersonY's book As a result, PersonX wants to read something else",PersonX fell asleep while reading.,0
"PersonX reads PersonY's book As a result, PersonX wants to read something else",PersonX is intrigued to find out the book's ending.,1
PersonX lowers PersonY's head PersonX then admonishes PersonY,PersonX picks up the tattoo gun,0
PersonX lowers PersonY's head PersonX then admonishes PersonY,PersonX is a priest,1
"PersonX uses every effort As a result, PersonX wants win",X beats the odds.,1
"PersonX breaks PersonY's mother 's favorite vase Before, PersonX needed go in the family room",X was on his way from the car into the house.,0
"PersonX breaks PersonY's mother 's favorite vase Before, PersonX needed go in the family room",X picked up the vase from the fireplace mantle.,1
"PersonX bends PersonX's elbow As a result, PersonX feels harmful",PersonX accidentally hurt themselves.,0
"PersonX bends PersonX's elbow As a result, PersonX feels harmful",PersonX is a body builder.,1
"PersonX feels sore As a result, PersonX feels depressed",PersonX gets content from working hard.,0
"PersonX feels sore As a result, PersonX feels depressed",PersonX was seriously injured.,1
"PersonX invites PersonY to share As a result, PersonX feels sharing",PersonX avoids PersonY.,0
"PersonX invites PersonY to share As a result, PersonX feels sharing",PersonX likes to be generious.,1
PersonX affords PersonY the opportunity PersonX is seen as helpful,PersonY rejects their offer,0
PersonX affords PersonY the opportunity PersonX is seen as helpful,PersonY thanks them,1
PersonX teaches PersonY how PersonX is seen as frustrated,PersonX does it easily,0
PersonX teaches PersonY how PersonX is seen as frustrated,PersonX doesn't know their stuff either,1
PersonX awaits PersonY's turn Because PersonX wanted persony to come back.,X wants to take Y's turn as it is before his.,0
PersonX awaits PersonY's turn Because PersonX wanted persony to come back.,X looks around to see if Y is in sight.,1
"PersonX walks and chew gum at the same time As a result, PersonX wants to relax",Person X is heading to compete in a sporting event.,0
"PersonX walks and chew gum at the same time As a result, PersonX wants to relax",Person X is walking home.,1
"PersonX writes PersonX's memoirs Before, PersonX needed to get a type writer",PersonX just bought a laptop for more writing.,0
"PersonX writes PersonX's memoirs Before, PersonX needed to get a type writer",PersonX likes the way the typewriter keys sound.,1
"PersonX asks PersonY where was going Before, PersonX needed to see PersonY going",PersonY is taking a lot of stuff with them,1
"PersonX decides to cheat As a result, PersonX wants to win",The stakes are high,1
"PersonX does PersonX's utmost Before, PersonX needed to work very hard",PersonX is on vacation helping a friend.,0
"PersonX does PersonX's utmost Before, PersonX needed to work very hard",PersonX needed to graduate college.,1
"PersonX reads the story As a result, PersonX wants to write a book",They do not like the story,0
"PersonX reads the story As a result, PersonX wants to write a book",They really like the story,1
"PersonX gets a flu shot Before, PersonX needed determine the necessity of the shot",PersonX's work requires the flu shot.,0
"PersonX gets a flu shot Before, PersonX needed determine the necessity of the shot",PersonX is scared of vaccines.,1
PersonX knows how to swim PersonX is seen as accomplished,X knows the dog paddle.,0
PersonX knows how to swim PersonX is seen as accomplished,People stop and watch him doing the butterfly stroke.,1
PersonX kills PersonX's husband Because PersonX wanted instant relief,PersonX was attacked from behind.,0
PersonX kills PersonX's husband Because PersonX wanted instant relief,PersonX goes on an unplanned vacation.,1
PersonX talks PersonX out of it PersonX then person X does not do what they were going to because of being talked out of it,PersonX goes home instead,1
PersonX beats PersonY's dad PersonX is seen as justified,PersonY's dad tried to deescalate the fight.,0
PersonX beats PersonY's dad PersonX is seen as justified,PersonY's dad was molesting them.,1
PersonX sits back on PersonY's heels Because PersonX wanted to be mean,The space was very cramped.,0
PersonX sits back on PersonY's heels Because PersonX wanted to be mean,X was angry with Y.,1
"PersonX cracks the screen As a result, PersonX feels regretful",PersonX was filming for the youtube testing show.,0
"PersonX cracks the screen As a result, PersonX feels regretful",PersonX just bought the phone yesterday.,1
"PersonX feels so happy Before, PersonX needed hang out with friends",PersonX got away from everyone,0
"PersonX feels so happy Before, PersonX needed hang out with friends",PersonX is an extravert,1
PersonX gets ready Because PersonX wanted to be prepared,PersonX is wearing pjs.,0
PersonX gets ready Because PersonX wanted to be prepared,PersonX has a job interview.,1
PersonX moves to europe PersonX then learns the language,PersonX is only moving to Europe for a month.,0
PersonX moves to europe PersonX then learns the language,PersonX is going to be an English teacher.,1
"PersonX rides hard and put away wet Before, PersonX needed to travel down the path",PersonX is riding his four wheeler through a field.,0
"PersonX rides hard and put away wet Before, PersonX needed to travel down the path",PersonX found a cool trail in the woods.,1
"PersonX goes every day As a result, PersonX wants to graduate",PersonX is going to the park,0
"PersonX goes every day As a result, PersonX wants to graduate",PersonX is 22,1
PersonX puts PersonX's trust in PersonY PersonX then is betrayed,PersonY is an upstanding person,0
PersonX puts PersonX's trust in PersonY PersonX then is betrayed,PersonY has a criminal record,1
"PersonX visits PersonY in the hospital As a result, PersonX wants give blood",PersonX is very pregnant.,0
"PersonX visits PersonY in the hospital As a result, PersonX wants give blood",PersonX wanted to help with the national emergency.,1
"PersonX is within PersonY's power Before, PersonX needed to be subjugated",PersonX is a child.,0
"PersonX is within PersonY's power Before, PersonX needed to be subjugated",PersonX loves being dominated.,1
PersonX spends a couple hours Because PersonX wanted to be entertained,PersonX takes a nap.,0
PersonX spends a couple hours Because PersonX wanted to be entertained,PersonX watches a movie.,1
PersonX needs work Because PersonX wanted to make money,PersonX owned oil wells.,0
PersonX needs work Because PersonX wanted to make money,PersonX had a bunch of debts.,1
PersonX is quite happy PersonX then becomes more likeable,PersonX robbed a bank.,0
PersonX is quite happy PersonX then becomes more likeable,PersonX threw a party.,1
"PersonX points a gun at PersonY As a result, PersonX wants to shoot Person Y.",PersonX and PersonY are acting in a play.,0
"PersonX points a gun at PersonY As a result, PersonX wants to shoot Person Y.",PersonX and PersonY had an argument.,1
PersonX raises PersonY's level PersonX then awards a degree,The degree is not given to Person Y.,0
PersonX raises PersonY's level PersonX then awards a degree,Person X is shaking hands with Person Y.,1
"PersonX goes from bad to worse As a result, PersonX feels unsuccessful",PersonX is suffering from an incurable disease.,0
"PersonX goes from bad to worse As a result, PersonX feels unsuccessful",PersonX was dumped by their significant other the day after they lost their job.,1
PersonX shatters into pieces PersonX is seen as depressed,PersonX was frozen solid.,0
PersonX shatters into pieces PersonX is seen as depressed,PersonX is an emotional wreck.,1
"PersonX hears a loud crack As a result, PersonX feels curious",PersonX stepped on a fallen branch.,0
"PersonX hears a loud crack As a result, PersonX feels curious",The sound was outside the window.,1
"PersonX stays busy Before, PersonX needed find something to do",PersonX's projects have been laid out for him by his boss.,0
"PersonX stays busy Before, PersonX needed find something to do",PersonX ponders which room to start with.,1
"PersonX moves slowly As a result, PersonX feels sore",PersonX is in bed,0
"PersonX moves slowly As a result, PersonX feels sore",PersonX's leg is bruised,1
"PersonX gets the food Before, PersonX needed tO KNOW WHAT THEY WANT TO EAT",PersonX is a food delivery driver,0
"PersonX gets the food Before, PersonX needed tO KNOW WHAT THEY WANT TO EAT",PersonX is a food blogger,1
"PersonX gives PersonY trouble As a result, PersonX wants to hurt PersonY",They made a small mistake,0
"PersonX gives PersonY trouble As a result, PersonX wants to hurt PersonY",They threatened them,1
"PersonX plays a gig Before, PersonX needed to agree to a gig",PersonX loves doing random gigs for free,0
"PersonX plays a gig Before, PersonX needed to agree to a gig",PersonX signed a contract,1
"PersonX makes burgers As a result, PersonX wants put on bun",X likes them with gravy and no bread.,0
"PersonX makes burgers As a result, PersonX wants put on bun","X has pickles, lettuce and mayo on the table.",1
"PersonX hurts very badly As a result, PersonX wants relax",PersonX hops around trying to shake off the pain.,0
"PersonX hurts very badly As a result, PersonX wants relax",PersonX looks for a place to lie down.,1
PersonX keeps PersonY from falling Because PersonX wanted to be helpful.,PersonX is PersonY's trapeze partner,0
PersonX keeps PersonY from falling Because PersonX wanted to be helpful.,PersonX ran to PersonY when they started to fall.,1
PersonX gives PersonY the opportunity PersonX then gets thanked,The opportunity is not very good,0
PersonX gives PersonY the opportunity PersonX then gets thanked,PersonY gives them a hug,1
"PersonX stays home today As a result, PersonX wants to relax",PersonX is working from home due to COVID,0
"PersonX stays home today As a result, PersonX wants to relax",PersonX does not bother getting dresed,1
PersonX feels sorry for PersonY PersonX then frowns,PersonX isn't very emotive.,0
PersonX feels sorry for PersonY PersonX then frowns,PersonX want to cry for PersonY.,1
PersonX pulls PersonY's fingers PersonX is seen as grossed out.,Person Y is a very cute baby.,0
PersonX pulls PersonY's fingers PersonX is seen as grossed out.,Person Y's fingers are very dirty and Person X is gagging.,1
PersonX takes PersonY form Because PersonX wanted to examine the paper,He walked up to the window and handed it in.,0
PersonX takes PersonY form Because PersonX wanted to examine the paper,X checked Y's spelling.,1
"PersonX is cleaning PersonX's house Before, PersonX needed to take the scrub",PersonX is dusting the blinds.,0
"PersonX is cleaning PersonX's house Before, PersonX needed to take the scrub",PersonX is cleaning the grout.,1
"PersonX sits at the table As a result, PersonX wants to talk with his son",PersonX looks at a girl.,0
"PersonX sits at the table As a result, PersonX wants to talk with his son",PersonX looks at a boy.,1
"PersonX sees the band Before, PersonX needed tickets",PersonX heard about the band's free show in the newspaper.,0
"PersonX sees the band Before, PersonX needed tickets",PersonX waited in line to pick up the tickets.,1
PersonX tears PersonX's pants PersonX then arms becomes tired,PersonX is fat and has huge buttocks,0
PersonX tears PersonX's pants PersonX then arms becomes tired,PersonX's pants are made of top quality material,1
"PersonX keeps PersonY's place As a result, PersonX wants to live in the place",X wants Y to be taken care of.,0
"PersonX keeps PersonY's place As a result, PersonX wants to live in the place",X gives Y a ring.,1
PersonX buys a new dog Because PersonX wanted to spend a time,PersonX is very busy with their job.,0
PersonX buys a new dog Because PersonX wanted to spend a time,PersonX loves to spend time with animals.,1
"PersonX frantically searched As a result, PersonX wants to complain for missing wallet",PersonX is putting up posters with dogs on them,0
"PersonX frantically searched As a result, PersonX wants to complain for missing wallet",PersonX is poor,1
